CODGEO;NB_E101;NB_E102;NB_E107;NB_E108;NB_E109;NB_G101;NB_G102;NB_G103;NB_G104
62766;0;0;0;0;0;0;0;0;0
62767;1;0;0;1;0;1;2;0;0
62768;0;0;0;0;0;0;0;0;0
62769;0;0;0;0;0;0;0;0;0
62770;0;0;0;0;0;0;0;0;0
62771;7;0;0;0;2;1;0;0;1
62772;0;0;0;0;0;0;0;1;0
62773;2;0;0;0;0;0;0;1;1
62774;3;0;0;0;0;0;2;2;2
62775;0;0;0;0;0;0;0;0;0
62776;0;0;0;0;0;0;0;0;0
62777;0;0;0;0;0;0;0;0;0
62778;0;0;0;0;0;0;0;0;0
62779;0;0;0;0;0;0;0;0;0
62780;0;0;0;0;0;0;0;0;0
62781;0;0;0;0;0;0;0;1;0
62782;0;0;0;0;0;0;0;1;0
62783;0;0;0;0;0;0;0;2;0
62784;0;0;0;0;0;0;0;0;0
62785;0;0;0;0;1;0;0;0;0
62786;0;0;0;0;0;0;0;0;0
62787;0;0;0;0;0;0;0;0;0
62788;0;0;0;0;0;0;0;0;0
62789;0;0;0;0;0;0;0;0;0
62790;0;0;0;0;0;0;0;0;0
62791;0;0;0;0;0;0;0;0;0
62792;1;0;0;0;0;0;0;4;0
62793;0;0;0;0;0;0;0;0;0
62794;0;0;0;0;0;0;0;0;0
62795;0;0;0;0;0;0;0;0;0
62796;0;0;0;0;0;0;0;0;0
62797;0;0;0;0;0;0;0;0;0
62798;0;0;0;0;0;0;0;0;0
62799;0;0;0;0;0;0;0;0;0
62800;0;0;0;0;0;0;0;0;0
62801;0;0;0;0;0;0;0;0;0
62802;0;0;0;0;0;0;0;0;0
62803;0;0;0;0;0;0;0;0;0
62804;0;0;0;0;0;0;0;0;0
62805;0;0;0;0;0;0;0;0;0
62806;0;0;0;0;0;0;0;0;0
62808;0;0;0;0;0;0;0;2;0
62809;0;0;0;0;0;0;0;0;0
62810;1;0;0;0;0;0;0;0;0
62811;1;0;0;0;0;0;0;0;0
62812;0;0;0;0;0;0;0;1;0
62813;0;0;0;0;0;0;0;0;0
62814;0;0;0;0;0;0;0;0;0
62815;0;0;0;0;0;0;0;0;0
62816;0;0;0;0;0;0;0;0;0
62817;4;0;0;0;0;0;1;0;0
62818;0;0;0;0;0;0;0;0;0
62819;0;0;0;0;0;0;1;2;0
62820;0;0;0;0;1;0;1;0;0
62821;0;0;0;0;0;0;0;0;0
62822;0;0;0;0;0;0;0;1;0
62823;0;0;0;0;0;0;0;0;0
62824;0;0;0;0;0;0;0;1;0
62825;0;0;0;0;0;0;0;1;0
62826;5;1;0;0;0;1;18;1;2
62827;0;0;0;0;0;0;1;2;0
62828;0;0;0;0;0;0;0;0;0
62829;1;0;0;0;0;0;0;0;0
62830;0;0;0;0;0;0;0;0;0
62831;0;0;0;0;0;0;0;0;0
62832;0;0;0;0;0;0;0;0;0
62833;0;0;0;0;0;0;0;0;0
62834;0;0;0;0;0;0;0;0;0
62835;0;0;0;0;0;0;0;0;0
62836;0;0;0;0;0;0;0;0;0
62837;0;0;0;0;0;0;0;0;0
62838;0;0;0;0;0;0;0;0;0
62839;1;0;0;0;0;0;0;0;0
62840;0;0;0;0;0;0;0;0;0
62841;0;0;0;0;0;0;0;0;0
62842;3;0;0;0;0;0;1;0;0
62843;0;0;0;0;0;0;0;0;0
62844;0;0;0;0;0;0;0;0;0
62845;1;0;0;0;0;0;0;1;0
62846;0;0;0;0;0;0;0;0;0
62847;1;0;0;0;0;0;0;0;0
62848;0;0;0;0;0;0;0;0;0
62849;1;0;0;0;0;0;0;3;0
62850;0;0;0;0;0;0;0;0;1
62851;0;0;0;0;0;0;0;0;0
62852;0;0;0;0;0;0;0;0;1
62853;0;0;0;0;0;0;0;0;0
62854;0;0;0;0;0;0;0;0;0
62855;0;0;0;0;0;0;0;0;0
62856;0;0;0;0;0;0;0;0;0
62857;0;0;0;0;0;0;0;0;0
62858;0;0;0;0;0;0;0;0;0
62859;0;0;0;0;0;0;0;0;0
62860;0;0;0;0;0;0;0;0;0
62861;1;0;0;0;1;0;0;0;0
62862;0;0;0;0;0;0;0;0;0
62863;3;0;0;0;0;0;0;1;0
62864;0;0;0;0;0;0;0;0;0
62865;1;0;0;0;1;0;0;0;0
62866;0;0;0;0;0;0;0;1;0
62867;0;0;0;0;0;0;0;1;0
62868;0;0;0;0;0;0;0;0;0
62869;0;0;0;0;0;0;0;0;0
62870;0;0;0;0;0;0;0;0;0
62871;0;0;0;0;0;0;0;0;0
62872;0;0;0;0;0;0;0;0;0
62873;0;0;0;0;0;0;0;0;0
62874;1;0;0;0;0;0;0;0;0
62875;0;0;0;0;0;0;0;0;0
62876;0;0;0;0;0;0;0;0;0
62877;1;0;0;0;0;0;0;1;0
62878;0;0;0;0;0;0;0;0;0
62879;0;0;0;0;0;0;0;0;0
62880;0;0;0;0;0;0;1;0;0
62881;0;0;0;0;0;0;0;1;0
62882;0;0;0;0;0;0;0;0;0
62883;0;0;0;0;0;0;0;0;0
62885;0;0;0;0;0;0;0;0;0
62886;0;0;0;0;0;0;0;0;0
62887;0;0;0;0;0;0;0;0;0
62888;0;0;0;0;0;0;0;0;0
62889;0;0;0;0;0;1;2;0;1
62890;0;0;0;0;0;0;0;1;0
62891;0;0;0;0;0;0;0;0;0
62892;0;0;0;0;0;0;0;0;0
62893;2;0;0;0;0;0;6;3;2
62894;2;0;0;0;1;1;0;0;2
62895;1;0;0;0;0;0;0;0;0
62896;1;0;0;0;0;0;0;0;0
62897;1;0;0;0;0;0;0;0;0
62898;0;0;0;0;0;0;1;0;0
62899;0;0;0;0;0;0;5;1;1
62900;0;0;0;0;0;0;0;0;0
62901;0;0;0;0;0;0;0;1;0
62902;0;0;0;0;0;0;0;0;0
62903;0;0;0;0;0;0;0;0;0
62904;0;0;0;0;0;0;0;0;0
62905;0;0;0;0;0;0;0;0;0
62906;2;0;0;0;0;0;0;1;0
62907;1;0;0;1;0;0;0;0;0
62908;1;0;0;0;0;0;0;1;0
62909;0;0;0;0;0;0;0;0;0
63001;2;0;0;0;1;0;0;0;0
63002;0;0;0;0;0;0;0;0;0
63003;0;0;0;0;0;2;3;2;3
63004;1;0;0;0;0;0;2;1;1
63005;0;0;0;0;0;0;0;0;0
63006;0;0;0;0;0;0;0;0;0
63007;0;0;0;0;0;0;0;0;0
63008;1;0;0;0;0;0;0;0;0
63009;0;0;0;0;0;0;0;0;0
63010;1;0;0;0;0;0;2;1;1
63011;0;0;0;0;0;0;0;0;0
63012;1;0;0;0;0;0;0;0;0
63013;2;0;0;0;1;0;0;0;0
63014;8;0;0;0;0;3;6;0;0
63015;0;0;0;0;0;0;1;2;0
63016;2;0;0;0;0;0;0;0;0
63017;0;0;0;0;0;0;0;0;0
63019;2;1;0;0;1;0;1;0;0
63020;0;0;0;0;0;0;0;0;0
63021;1;0;0;0;0;0;0;0;0
63022;1;0;0;0;0;0;0;0;0
63023;0;0;0;0;0;0;1;0;0
63024;0;0;0;0;0;0;0;0;0
63025;0;0;0;0;0;0;0;0;0
63026;1;0;0;0;0;1;2;5;0
63027;0;0;0;0;0;0;0;0;0
63028;0;0;0;0;0;0;1;1;0
63029;0;0;0;0;0;0;0;0;0
63030;0;0;0;0;0;0;0;0;0
63031;0;0;0;0;0;0;0;0;0
63032;5;0;0;0;0;0;0;0;0
63033;0;0;0;0;0;0;0;0;0
63034;1;0;0;0;0;0;0;0;0
63035;1;0;0;0;0;0;0;0;0
63036;0;0;0;0;0;0;0;0;0
63037;1;0;0;0;0;0;0;0;0
63038;0;0;0;0;0;1;14;1;0
63039;0;0;0;0;0;0;0;0;0
63040;3;0;0;0;0;0;0;1;4
63041;0;0;0;0;0;0;0;0;0
63042;1;0;0;0;0;0;0;0;0
63043;0;0;0;0;0;0;0;1;0
63044;1;0;0;0;0;0;0;0;0
63045;0;0;0;0;0;0;1;0;0
63046;0;0;0;0;0;0;1;0;0
63047;2;0;0;0;0;0;9;5;1
63048;2;0;0;0;0;0;1;0;0
63049;0;0;0;0;0;0;0;0;0
63050;1;0;0;1;0;0;0;1;0
63051;0;0;0;0;0;0;0;0;0
63052;0;0;0;0;1;0;0;0;0
63053;1;0;0;0;0;0;0;0;0
63054;1;0;0;0;0;0;1;0;0
63055;1;0;0;0;0;0;0;1;0
63056;0;0;0;0;0;0;0;0;0
63057;0;0;0;0;0;0;1;1;0
63058;0;0;0;0;0;0;0;0;0
63059;0;0;0;0;0;0;0;0;0
63060;0;0;0;0;0;0;0;0;0
63061;0;0;0;0;0;0;0;0;0
63062;0;0;0;0;0;0;0;1;0
63063;7;0;0;0;0;0;0;0;0
63064;0;0;0;0;0;0;0;0;0
63065;0;0;0;0;0;0;0;0;0
63066;1;0;0;0;0;0;1;0;0
63067;0;0;0;0;0;0;0;0;0
63069;4;0;0;1;0;0;0;0;0
63070;2;0;0;0;0;1;1;1;0
63071;0;0;0;0;0;0;0;0;1
63072;1;0;0;0;0;0;1;0;0
63073;0;0;0;0;0;0;0;0;0
63074;0;0;0;0;0;0;0;0;0
63075;10;0;0;0;1;2;3;0;2
63076;0;0;0;0;0;0;1;0;0
63077;0;0;0;0;0;0;5;4;0
63079;0;0;0;0;0;0;0;0;0
63080;2;0;0;0;0;0;0;0;1
63081;0;0;0;0;0;0;0;0;0
63082;0;0;0;0;0;0;1;0;0
63083;0;0;0;0;0;0;0;0;0
63084;0;0;0;0;0;0;0;0;0
63085;0;0;0;0;0;0;0;0;0
63086;0;0;0;0;0;0;0;0;0
63087;0;0;0;0;0;0;0;0;0
63088;0;0;0;0;0;0;0;0;0
63089;0;0;0;0;0;0;0;0;0
63090;1;0;0;0;0;0;0;0;0
63091;0;0;0;0;0;0;0;0;0
63092;0;0;0;0;0;1;0;0;0
63093;1;0;0;0;0;0;0;0;0
63094;1;0;0;0;0;0;0;1;0
63095;0;0;0;0;0;0;0;0;0
63096;0;0;0;0;0;0;0;0;0
63097;0;0;0;0;0;0;0;0;0
63098;1;0;0;0;0;0;0;0;0
63099;3;0;0;0;0;0;1;0;0
63100;0;0;0;0;0;0;0;2;1
63101;0;0;0;0;0;0;0;0;0
63102;1;0;0;0;0;0;0;0;0
63103;2;0;0;0;0;0;10;2;2
63104;0;0;0;0;0;0;1;0;0
63105;0;0;0;0;0;0;1;0;0
63106;2;0;0;0;0;1;0;0;0
63107;0;0;0;0;0;0;0;0;0
63108;0;0;0;0;0;0;0;0;0
63109;0;0;0;0;0;0;0;0;0
63110;0;0;0;0;0;0;0;0;0
63111;0;0;0;0;0;0;0;0;0
63112;0;0;0;0;0;0;0;0;0
63113;82;0;1;1;1;25;42;0;19
63114;0;0;0;0;0;0;0;0;0
63115;0;0;0;0;0;0;0;0;0
63116;4;0;0;0;0;0;0;0;0
63117;0;0;0;0;0;0;0;0;0
63118;0;0;0;0;0;0;0;1;0
63119;0;0;0;0;0;0;0;0;0
63120;0;0;0;0;0;0;0;0;0
63121;0;0;0;0;0;0;2;0;0
63122;0;0;0;0;0;0;0;0;0
63123;0;0;0;0;0;0;0;0;0
63124;16;0;0;0;1;3;2;1;2
63125;1;0;0;0;0;0;0;0;3
63126;0;0;0;0;0;0;0;0;0
63128;1;0;0;0;0;0;0;0;0
63129;0;0;0;0;0;0;0;0;0
63130;2;0;0;0;0;0;0;0;1
63131;1;0;0;0;0;0;0;0;0
63132;0;0;0;0;0;0;1;1;0
63134;0;0;0;0;0;0;0;0;0
63135;0;0;0;0;0;0;0;0;0
63136;0;0;0;0;0;0;0;0;0
63137;0;0;0;0;0;0;0;0;0
63138;1;0;0;0;0;1;0;0;0
63139;1;0;0;0;0;0;0;0;0
63140;0;0;0;0;0;0;0;0;0
63141;2;0;0;0;1;0;2;0;0
63142;0;0;0;0;0;0;0;0;0
63143;1;0;0;0;0;0;0;0;0
63144;3;0;0;0;0;0;2;0;1
63145;0;0;0;0;0;0;0;0;0
63146;0;0;0;0;0;0;0;0;0
63147;0;0;0;0;0;0;0;0;0
63148;2;0;0;0;0;0;1;0;0
63149;1;0;0;0;0;0;0;0;0
63150;2;0;0;0;0;1;1;1;0
63151;0;0;0;0;0;0;0;0;0
63152;0;0;0;0;0;0;0;0;0
63153;0;0;0;0;0;0;0;1;0
63154;0;0;0;0;0;0;0;0;0
63155;3;0;0;0;0;0;0;0;0
63156;0;0;0;0;0;0;0;0;0
63157;0;0;0;0;0;0;0;0;0
63158;0;0;0;0;0;0;0;0;0
63159;0;0;0;0;0;0;0;1;0
63160;0;0;0;0;0;0;0;0;0
63161;0;0;0;0;0;0;0;0;0
63162;1;0;0;0;0;0;0;0;1
63163;2;0;0;0;0;0;0;1;0
63164;10;0;0;0;1;0;3;0;0
63165;0;0;0;0;0;0;1;1;1
63166;0;0;0;0;0;0;0;0;0
63167;0;0;0;0;0;0;0;0;0
63168;0;0;0;0;0;0;0;0;0
63169;0;0;0;0;0;0;0;0;0
63170;0;0;0;0;0;0;0;0;0
63171;2;0;0;0;0;0;0;1;0
63172;0;0;0;0;0;0;1;0;0
63173;0;0;0;0;0;0;0;0;0
63174;0;0;0;0;0;0;0;0;0
63175;1;0;0;0;0;0;1;0;0
63176;0;0;0;0;0;0;0;0;0
63177;0;0;0;0;0;0;0;0;0
63178;5;0;0;1;0;2;8;1;1
63179;1;0;0;0;0;0;0;0;1
63180;0;0;0;0;0;0;0;0;0
63181;0;0;0;0;0;0;0;0;0
63182;0;0;0;0;0;0;2;0;0
63183;0;0;0;0;0;0;0;1;0
63184;0;0;0;0;0;0;0;0;0
63185;0;0;0;0;0;0;0;0;0
63186;0;0;0;0;0;0;0;0;0
63187;0;0;0;0;1;0;0;1;0
63188;0;0;0;0;0;0;0;0;0
63189;1;0;0;0;0;0;1;0;1
63190;0;0;0;0;0;0;0;0;0
63191;0;0;0;0;0;0;0;0;0
63192;0;0;0;0;0;1;1;2;4
63193;10;0;0;0;0;1;0;0;0
63194;0;0;0;0;0;0;0;0;0
63195;5;0;0;0;1;0;2;0;1
63196;0;0;0;0;0;0;0;0;0
63197;0;0;0;0;0;0;0;0;0
63198;0;0;0;0;0;0;0;2;1
63199;0;0;0;0;0;0;0;0;0
63200;0;0;0;0;0;0;0;0;0
63201;0;0;0;0;0;0;0;0;0
63202;0;0;0;0;0;0;0;0;0
63203;0;0;0;0;0;0;1;0;0
63204;2;0;0;0;0;0;0;0;0
63205;0;0;0;0;0;0;0;0;0
63206;0;0;0;0;0;0;0;1;0
63207;1;0;0;0;0;0;1;0;0
63208;1;0;0;0;0;0;0;0;0
63209;0;0;0;0;0;0;0;0;0
63210;2;0;0;0;0;0;1;0;0
63211;3;0;0;0;0;0;0;1;1
63212;0;0;0;0;0;0;0;0;0
63213;3;0;0;0;0;0;0;0;0
63214;1;0;0;1;0;0;0;1;0
63215;0;0;0;0;0;0;0;0;0
63216;0;0;0;0;0;0;0;0;0
63218;1;0;0;0;0;0;0;0;0
63219;1;0;0;0;0;0;1;0;0
63220;0;0;0;0;0;0;1;0;0
63221;0;0;0;0;0;0;0;0;0
63222;0;0;0;0;0;0;0;0;0
63223;0;0;0;0;0;0;0;1;0
63224;0;0;0;0;0;1;0;0;0
63225;1;0;0;0;0;0;0;1;2
63226;3;0;0;0;0;0;0;1;0
63227;1;0;0;0;0;0;0;0;0
63228;1;0;0;0;0;0;1;2;0
63229;1;0;0;0;0;0;0;0;0
63230;0;0;0;0;0;0;1;0;0
63231;0;0;0;0;0;0;0;0;0
63232;0;0;0;0;0;0;0;0;0
63233;0;0;0;0;0;0;0;0;0
63234;0;0;0;0;0;0;1;1;1
63235;0;0;0;0;0;0;0;0;0
63236;2;0;0;0;0;2;17;4;3
63237;0;0;0;0;0;0;0;0;0
63238;0;0;0;0;0;0;0;0;0
63239;1;0;0;0;0;0;0;0;0
63240;0;0;0;0;0;0;0;0;0
63241;0;0;0;0;0;0;0;0;0
63242;0;0;0;0;0;0;0;0;0
63243;0;0;0;0;0;0;0;0;0
63244;1;0;0;0;1;0;0;0;0
63245;1;0;0;0;0;0;0;0;0
63246;0;0;0;0;0;0;1;4;1
63247;0;0;0;0;0;0;4;5;1
63248;0;0;0;0;0;0;1;1;0
63249;0;0;0;0;0;0;0;0;0
63250;1;0;0;0;0;0;0;0;0
63251;0;0;0;0;0;0;0;0;0
63252;1;0;0;0;0;0;0;0;0
63253;0;0;0;0;0;0;0;0;0
63254;2;0;0;0;0;0;0;0;0
63255;0;0;0;0;0;0;0;1;0
63256;0;0;0;0;0;0;0;0;0
63257;0;0;0;0;0;0;0;0;0
63258;1;0;0;0;0;0;0;1;2
63259;0;0;0;0;0;0;0;1;0
63260;0;0;0;0;0;0;0;0;0
63261;2;0;0;0;0;0;0;0;0
63262;3;0;0;0;0;0;0;1;0
63263;3;0;0;0;0;0;3;1;3
63264;0;0;0;0;0;0;3;1;1
63265;2;0;0;0;0;0;0;1;1
63267;1;0;0;0;0;0;0;0;0
63268;0;0;0;0;0;0;0;0;0
63269;0;0;0;0;1;0;0;0;2
63270;1;0;0;0;0;0;0;0;0
63271;2;0;0;0;0;0;0;0;0
63272;3;0;0;0;0;0;1;0;0
63273;1;0;0;0;0;0;0;0;0
63274;0;0;0;0;0;0;0;1;0
63275;2;0;0;0;0;0;0;1;0
63276;0;0;0;0;1;0;1;0;0
63277;0;0;0;0;0;0;0;0;0
63278;0;0;0;0;0;0;0;0;0
63279;1;0;0;0;0;0;1;1;1
63280;0;0;0;0;0;0;0;0;0
63281;0;0;0;0;0;0;1;0;0
63282;0;0;0;0;0;0;0;0;0
63283;1;0;0;0;0;0;2;1;1
63284;9;0;0;0;1;0;1;1;1
63285;2;0;0;0;0;0;2;1;2
63286;0;0;0;0;0;1;0;0;0
63287;0;0;0;0;0;0;0;1;0
63288;0;0;0;0;0;0;0;0;0
63289;0;0;0;0;0;0;0;0;0
63290;0;0;0;0;0;0;0;0;0
63291;1;0;0;0;0;0;0;1;0
63292;0;0;0;0;0;0;0;0;0
63293;0;0;0;0;0;0;0;0;0
63294;0;0;0;0;0;0;0;0;0
63295;3;0;0;0;0;0;1;0;1
63296;1;0;0;0;0;0;0;0;0
63297;0;0;0;0;0;0;0;0;0
63298;0;0;0;0;0;0;0;0;0
63299;0;0;0;0;0;0;0;0;0
63300;5;0;0;1;0;2;9;0;2
63301;1;0;0;0;0;0;0;0;0
63302;2;0;0;0;0;0;0;0;0
63303;0;0;0;0;0;0;0;0;0
63304;0;0;0;0;0;0;0;0;0
63305;2;0;0;0;0;0;1;1;1
63306;1;0;0;0;0;0;0;0;0
63307;6;0;0;0;0;0;0;0;2
63308;2;0;0;0;0;0;4;1;1
63309;0;0;0;0;0;0;0;0;0
63310;0;0;0;0;0;0;0;0;0
63311;0;0;0;0;0;0;0;0;0
63312;0;0;0;0;0;0;0;0;0
63313;0;0;0;0;0;0;0;0;0
63314;1;0;0;0;0;0;0;1;0
63315;0;0;0;0;0;0;0;0;0
63317;0;0;0;0;0;0;0;0;0
63318;0;0;0;0;0;0;0;0;0
63319;0;0;0;0;0;1;1;1;1
63320;0;0;0;0;0;0;0;0;0
63321;0;0;0;0;0;0;0;0;0
63322;2;0;0;0;0;0;0;0;0
63323;0;0;0;0;0;0;0;1;0
63324;0;0;0;0;0;0;0;0;0
63325;0;0;0;0;0;0;0;0;0
63326;1;0;0;0;0;0;0;1;1
63327;0;0;0;0;0;0;0;0;0
63328;0;0;0;0;0;0;0;0;0
63329;0;0;0;0;0;0;0;0;0
63330;0;0;0;0;0;0;0;0;0
63331;0;0;0;0;0;0;0;1;0
63332;0;0;0;0;0;0;0;0;0
63333;0;0;0;0;0;0;0;0;0
63334;1;0;0;0;0;0;0;0;0
63335;0;0;0;0;0;0;0;0;0
63336;0;0;0;0;0;0;0;1;0
63337;0;0;0;0;0;0;0;0;0
63338;2;0;0;0;0;0;2;1;0
63339;0;0;0;0;0;0;0;0;0
63340;0;0;0;0;0;0;0;0;0
63341;0;0;0;0;0;0;0;0;0
63342;1;0;0;0;0;0;1;0;0
63343;0;0;0;0;0;0;0;0;0
63344;0;0;0;0;0;0;0;1;0
63345;1;0;0;0;0;1;2;0;2
63346;0;0;0;0;0;0;1;1;0
63347;0;0;0;0;0;0;0;0;0
63348;0;0;0;0;0;0;0;0;0
63349;2;0;0;0;0;0;1;1;0
63350;0;0;0;0;0;0;0;0;0
63351;0;0;0;0;0;0;0;0;0
63352;3;0;0;0;0;0;0;1;0
63353;0;0;0;0;0;0;0;2;2
63354;1;0;0;0;0;0;3;1;2
63355;0;0;0;0;0;1;0;0;1
63356;0;0;0;0;0;0;0;0;0
63357;0;0;0;0;0;0;0;0;0
63358;0;0;0;0;0;0;0;0;0
63359;0;0;0;0;0;0;0;0;0
63360;0;0;0;0;0;0;0;0;0
63362;0;0;0;0;0;0;0;0;0
63363;0;0;0;0;0;0;0;1;0
63364;0;0;0;0;0;0;1;0;0
63365;0;0;0;0;0;0;1;0;0
63366;0;0;0;0;0;0;0;0;0
63367;0;0;0;0;0;0;0;0;0
63368;0;0;0;0;0;0;0;0;0
63369;0;0;0;0;0;0;0;0;0
63370;1;0;0;0;0;0;0;0;0
63371;0;0;0;0;0;0;0;0;0
63372;0;0;0;0;0;0;0;0;0
63373;0;0;0;0;0;0;0;0;0
63374;1;0;0;0;0;0;0;0;0
63375;0;0;0;0;0;0;0;0;0
63376;0;0;0;0;0;0;0;0;0
63377;1;0;0;0;0;0;1;0;0
63378;1;0;0;0;0;0;0;1;0
63379;0;0;0;0;0;0;0;0;0
63380;0;0;0;0;0;0;3;3;0
63381;1;0;0;0;0;0;0;1;0
63382;1;0;0;0;0;0;0;0;0
63383;0;0;0;0;0;0;0;1;0
63384;0;0;0;0;0;0;0;0;0
63385;0;0;0;0;0;0;0;0;0
63386;0;0;0;0;0;0;0;0;0
63387;2;0;0;0;0;0;1;0;0
63388;0;0;0;0;0;0;0;0;0
63389;0;0;0;0;0;0;0;0;0
63390;0;0;0;0;0;1;0;0;0
63391;0;0;0;0;0;0;0;1;0
63392;0;0;0;0;0;0;0;0;0
63393;1;0;0;0;0;0;1;1;1
63394;0;0;0;0;0;0;1;0;0
63395;0;0;0;0;0;0;0;0;0
63396;0;0;0;0;0;0;0;1;1
63397;1;0;0;0;0;0;1;1;1
63398;0;0;0;0;0;0;1;0;0
63399;0;0;0;0;0;0;0;0;0
63400;1;0;0;0;0;0;0;0;0
63401;0;0;0;0;0;0;0;1;0
63402;0;0;0;0;0;0;0;0;0
63403;0;0;0;0;0;0;0;0;0
63404;0;0;0;0;0;0;0;0;0
63405;0;0;0;0;0;0;0;0;0
63406;1;0;0;0;0;0;0;0;0
63407;0;0;0;0;0;0;1;0;0
63408;0;0;0;0;0;0;0;0;0
63409;0;0;0;0;0;0;1;0;0
63410;0;0;0;0;0;0;0;0;0
63411;0;0;0;0;0;0;0;0;0
63412;0;0;0;0;0;0;1;1;1
63413;0;0;0;0;0;0;0;0;0
63414;1;0;0;0;0;0;0;0;0
63415;1;0;0;0;0;0;1;1;1
63416;0;0;0;0;0;0;0;0;0
63417;3;0;0;0;0;0;0;0;0
63418;0;0;0;0;0;0;0;0;0
63419;0;0;0;0;0;0;1;1;0
63420;0;0;0;0;0;0;0;0;0
63421;0;0;0;0;0;0;0;1;0
63422;0;0;0;0;0;0;0;0;0
63423;0;0;0;0;0;0;0;0;0
63424;0;0;0;0;0;0;0;0;0
63425;0;0;0;0;0;0;0;0;0
63426;0;0;0;0;0;1;1;1;0
63427;0;0;0;0;0;0;0;0;0
63428;0;0;0;0;0;0;0;0;0
63429;0;0;0;0;0;0;0;0;0
63430;5;0;0;0;1;3;6;1;3
63431;0;0;0;0;0;0;0;0;0
63432;0;0;0;0;0;0;0;0;0
63433;0;0;0;0;0;0;0;0;0
63434;2;0;0;0;0;0;0;0;0
63435;0;0;0;0;0;0;0;0;0
63436;0;0;0;0;0;0;0;0;0
63437;0;0;0;0;0;0;0;0;0
63438;1;0;0;0;0;0;0;0;0
63439;0;0;0;0;0;0;0;0;0
63440;0;0;0;0;0;0;1;1;0
63441;0;0;0;0;0;0;0;0;0
63442;0;0;0;0;0;0;0;0;0
63443;0;0;0;0;0;0;0;0;0
63444;0;0;0;0;0;0;0;0;0
63445;0;0;0;0;0;0;0;0;0
63446;1;0;0;0;0;0;0;0;0
63447;0;0;0;0;0;0;0;0;0
63448;0;0;0;0;0;0;0;1;0
63449;0;0;0;0;0;0;0;0;0
63450;0;0;0;0;0;0;0;0;0
63451;0;0;0;0;0;0;0;0;0
63452;0;0;0;0;0;0;0;0;0
63453;4;0;0;1;0;0;0;0;0
63454;1;0;0;0;0;0;2;0;0
63455;1;0;0;0;0;0;0;0;0
63456;0;0;0;0;0;0;0;0;0
63457;0;0;0;1;0;0;0;0;1
63458;0;0;0;0;0;0;0;0;0
63459;1;0;0;0;0;0;0;0;0
63460;0;0;0;0;0;0;0;0;0
63461;1;0;0;0;0;0;0;0;0
63462;0;0;0;0;0;0;0;0;0
63463;0;0;0;0;0;0;0;1;0
63464;0;0;0;0;0;0;0;0;0
63465;0;0;0;0;0;0;0;1;2
63466;0;0;0;0;0;0;1;0;0
63467;0;0;0;0;0;0;0;0;0
63468;0;0;0;0;0;0;1;0;0
63469;0;0;0;0;0;0;0;2;0
63470;1;0;0;0;1;0;3;1;3
63471;0;0;0;0;0;0;0;0;0
63472;0;0;0;0;0;0;0;0;0
63473;2;0;0;0;0;0;0;0;0
64001;0;0;0;0;0;0;0;0;0
64002;0;0;0;0;0;0;0;0;0
64003;0;0;0;0;0;0;0;0;0
64004;0;0;0;0;0;0;0;0;0
64005;2;0;0;0;0;0;0;0;0
64006;0;0;0;0;0;0;1;2;0
64007;0;0;0;0;0;0;0;0;0
64008;0;0;0;0;0;0;0;0;0
64009;3;0;0;0;0;2;1;0;1
64010;0;0;0;0;0;0;0;0;0
64011;0;0;0;0;0;0;1;0;0
64012;0;0;0;0;0;0;0;0;0
64013;0;0;0;0;0;0;0;0;0
64014;0;0;0;0;0;0;5;2;0
64015;0;0;0;0;0;0;0;0;0
64016;1;0;0;0;0;1;1;0;0
64017;0;0;0;0;0;0;1;2;0
64018;0;0;0;0;0;0;0;0;0
64019;0;0;0;0;0;0;0;0;0
64021;0;0;0;0;0;0;0;0;0
64022;0;0;0;0;0;0;0;0;0
64023;0;0;0;0;0;0;0;0;0
64024;28;1;0;0;0;11;12;1;13
64025;0;0;0;0;0;0;0;0;0
64026;0;0;0;0;0;0;0;0;0
64027;0;0;0;0;0;0;0;0;0
64028;0;0;0;0;0;0;0;0;0
64029;0;0;0;0;0;0;0;1;0
64031;0;0;0;0;0;0;0;0;0
64032;0;0;0;0;0;0;0;0;0
64033;0;0;0;0;0;0;0;0;0
64034;0;0;0;0;0;0;0;0;0
64035;3;0;0;0;0;0;1;0;0
64036;0;0;0;0;0;0;0;0;0
64037;1;0;0;0;0;0;0;0;0
64038;3;0;0;0;0;0;1;0;2
64039;0;0;0;0;0;0;0;1;0
64040;0;0;0;0;0;0;2;1;1
64041;0;0;0;0;0;0;0;0;0
64042;0;0;0;0;0;0;0;0;0
64043;0;0;0;0;0;0;0;0;0
64044;0;0;0;0;0;0;0;0;0
64045;1;0;0;0;0;0;0;0;0
64046;0;0;0;0;0;0;0;0;0
64047;0;0;0;0;0;0;1;0;0
64048;0;0;0;0;0;0;0;0;0
64049;0;0;0;0;0;0;0;0;0
64050;0;0;0;0;0;0;0;0;0
64051;0;0;0;0;0;0;0;0;0
64052;0;0;0;0;0;0;0;0;0
64053;0;0;0;0;0;0;0;0;0
64054;1;0;0;0;0;1;0;0;0
64056;0;0;0;0;0;0;0;0;0
64057;2;0;0;0;0;0;0;1;0
64058;2;0;0;0;0;0;0;0;0
64059;0;0;0;0;0;0;0;0;1
64060;1;0;0;0;0;0;0;0;0
